logic,rule_category,rule,problem,query,answer
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will make tea and x is a taxi driver. Can we infer the following from them? Answer yes or no: For all x, x will not drive a car.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a police officer and x is bored. Can we infer the following from them? Answer yes or no: For all x, x will make tea.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will take a plane and x is an office clerk. Can we infer the following from them? Answer yes or no: For all x, x will not write a letter.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x will work and x will go running. Can we infer the following from them? Answer yes or no: For all x, x will take a plane.",no
predicate,inference,universal simplification,unrelated,"Consider the following premises: For all x, x is a carpenter and x is an astronaut. Can we infer the following from them? Answer yes or no: For all x, x will make tea.",no
predicate,inference,existential disjunction elimination,unrelated,"Consider the following premises: For all u_2, u_2 is sad or u_2 is bored. For all u_2, if u_2 were bored, then u_2 is a soldier. There is at least one u_2 for which if u_2 were sad, then u_2 is a soldier. Can we infer the following from them? Answer yes or no: There is at least one u_2 for which u_2 will listen to a song.",no
predicate,inference,existential disjunction elimination,unrelated,"Consider the following premises: For all x, x is fast or x is rich. There is at least one x for which if x were fast, then x is working. For all x, if x were rich, then x is working. Can we infer the following from them? Answer yes or no: There is at least one x for which x will read a book.",no
predicate,inference,existential disjunction elimination,unrelated,"Consider the following premises: For all u_2, u_2 is curious or u_2 will listen to a song. For all u_2, if u_2 listens to a song, then u_2 is a writer. There is at least one u_2 for which if u_2 were curious, then u_2 is a writer. Can we infer the following from them? Answer yes or no: There is at least one u_2 for which u_2 will play a game.",no
predicate,inference,existential disjunction elimination,unrelated,"Consider the following premises: There is at least one x for which if x were a server, then x is climbing a mountain. For all x, if x makes tea, then x is climbing a mountain. For all x, x is a server or x will make tea. Can we infer the following from them? Answer yes or no: There is at least one x for which x is sad.",no
predicate,inference,existential disjunction elimination,unrelated,"Consider the following premises: For all x, if x listens to a song, then x is a bartender. There is at least one x for which x will cook or x will listen to a song. For all x, if x cooks, then x is a bartender. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a taxi driver.",no
predicate,inference,existential disjunction elimination,unrelated,"Consider the following premises: There is at least one w_2 for which w_2 is a writer or w_2 is a mechanic. For all w_2, if w_2 were a mechanic, then w_2 is a musician. For all w_2, if w_2 were a writer, then w_2 is a musician. Can we infer the following from them? Answer yes or no: There is at least one w_2 for which w_2 is a bartender.",no
